iteration,pseudo_time,thickness_jump_ratio,resolution_jump_ratio,residual_jump_ratio
237,0.1870550249853867,1.1239558385608455,1.1246002311667187,
242,0.1912244557534995,1.1229792387644377,1.1236312625673273,
247,0.1953906712019198,1.1220536256487312,1.1227130955417672,
251,0.1993458795462519,1.111524187654902,1.112110207993808,
255,0.2035050728090759,1.1109545869289514,1.1115279417854709,
259,0.2076613028340909,1.110328421652398,1.1109190325067335,
263,0.2118144212544427,1.109766387664704,1.1103615743978468,
268,0.2170007748813846,1.1134505919935005,1.1139671081570366,
272,0.2211515314421634,1.112623013094237,1.1132437419836443,
276,0.2252984273870572,1.1120028384347267,1.1125851077411946,
280,0.2294424222615467,1.1113257940324794,1.1119195641574764,
284,0.2335834305798934,1.1106867273659404,1.1112873763402267,
288,0.2377213870516424,1.1100769759143894,1.1106829894014416,
292,0.241856340194926,1.1094911027563337,1.1101029689507098,
296,0.2459883148243525,1.1089290359057011,1.1095463208955936,
300,0.2501173338212928,1.108388845490364,1.1090112582110083,
304,0.2542434252337603,1.1078688647893713,1.108496233333391,
308,0.2583666138290157,1.1073678958751298,1.1079999933576516,
312,0.2624869232736472,1.1068846889655926,1.107521313684006,
316,0.2666043777762069,1.1064181017397057,1.1070590819914163,
320,0.2707190011285961,1.1059671399945414,1.1066123075021566,
324,0.2748308168160811,1.1055308778144366,1.1061800730330804,
328,0.2789398484270056,1.105108453499031,1.105761529487403,
332,0.2830461195764953,1.1046990825468297,1.105355900281013,
336,0.2871496538357837,1.104302040946843,1.10496246778599,
340,0.2912504747984634,1.1039166544541523,1.1045805648738725,
344,0.2953486060794176,1.1035423004175284,1.1042095756959975,
348,0.2994440713392162,1.1031784005930587,1.1038489280542,
352,0.3035368942726034,1.102824418747726,1.1034980913815249,
356,0.3076270986245091,1.1024798563630014,1.1031565727801755,
360,0.3117147081982727,1.102144249645935,1.1028239137026175,
364,0.3157997468180283,1.101817166189924,1.102499686487643,
368,0.3198822383039378,1.1014982041322847,1.1021834935615793,
372,0.3239622064614306,1.101186985443298,1.1018749608308012,
376,0.3280396750439768,1.1008831561111443,1.1015737378323394,
380,0.3321146677341025,1.1005863834441034,1.1012794952532299,
385,0.3372047976801472,1.1038886728021606,1.1045800034961795,
389,0.3412803996974191,1.1033688856670973,1.1040831021993467,
393,0.3453519725020613,1.1030858771384553,1.1037659200518661,
397,0.3494213225096031,1.1027142809352704,1.103398607092693,
401,0.3534884675214249,1.1023531407098472,1.1030418920761753,
405,0.3575532343192862,1.1020064083775796,1.1026973720913666,
409,0.3616156421851714,1.1016679660041149,1.1023614583548058,
413,0.3656757247781105,1.1013377546623688,1.1020338613893514,
417,0.3697334980808149,1.1010159825576427,1.1017145313336403,
421,0.3737889838523138,1.1007020386427595,1.101402962169928,
425,0.3778422062134549,1.1003955290510468,1.1010987746564522,
429,0.3818931874438543,1.100096182666854,1.1008016750055587,
433,0.3859419497156501,1.0998036731184184,1.1005113464041076,
437,0.3899885154736106,1.0995176930687478,1.1002274894934394,
441,0.3940329067981433,1.099237973962308,1.0999498347795538,
445,0.3980751454516394,1.098964255746344,1.0996781238687459,
449,0.4021152530958479,1.0986962880141842,1.099412110260076,
453,0.4061532512169589,1.0984338370487634,1.0991515625694932,
457,0.4101891610679882,1.0981766851327721,1.098896264656528,
461,0.4142230037033309,1.0979246232881286,1.0986460095771355,
465,0.4182547999846591,1.0976774536620717,1.0984006015895456,
469,0.4222845705721588,1.097434989473203,1.0981598556180387,
473,0.4263123359137331,1.0971970536382278,1.0979235961774914,
477,0.4303381162350272,1.0969634772090984,1.097691655769127,
481,0.4343619315553635,1.0967340998952784,1.0974638755885835,
485,0.4383838016753134,1.0965087680949677,1.0972401033847254,
489,0.4424037461773152,1.096287337091155,1.0970201956992012,
493,0.4464217844317353,1.0960696674667927,1.0968040143540214,
497,0.4504379355945803,1.0958556266981427,1.096591428042683,
501,0.4544522186140048,1.0956450885116091,1.096382311664311,
505,0.4584646522264453,1.0954379324521268,1.096176545884653,
510,0.4634780973298296,1.0984304978331432,1.0991807826454245,
514,0.467493934180649,1.0980428625268681,1.0987956003910717,
518,0.4715056099135584,1.0978731540804851,1.098599927040538,
522,0.4755155570544218,1.0976212515975843,1.0983498175281805,
526,0.4795239680805294,1.097369596642576,1.0981014558639475,
530,0.4835306293737278,1.0971273036339282,1.0978604982249436,
534,0.4875355268931831,1.096889580856653,1.097624099626358,
538,0.4915386983224051,1.096655377548005,1.0973914334366595,
542,0.4955401572193851,1.0964252847913176,1.0971628062438166,
546,0.499539915042917,1.0961991972318648,1.0969381202581137,
550,0.5035379883499219,1.0959768457808254,1.0967171523067667,
554,0.5075343933177408,1.095758124012591,1.0964997857490468,
558,0.5115291451939137,1.0955429335337699,1.0962859167342054,
562,0.5155222594676253,1.095331145784448,1.096075422420455,
566,0.5195137516719599,1.095122646480519,1.0958681901933973,
570,0.5235036370800832,1.0949173333736713,1.0956641170921724,
574,0.5274919308193106,1.0947151037796379,1.0954631014882565,
578,0.5314786479342913,1.0945158590544448,1.0952650461932971,
582,0.5354638033224576,1.094319505451947,1.0950698581654827,
586,0.5394474117109698,1.094125953875232,1.0948774488257078,
590,0.543429487676002,1.093935117968012,1.0946877325832212,
594,0.5474100456447597,1.0937469146955971,1.09450062716997,
598,0.5513890998879712,1.093561264527845,1.094316053653335,
602,0.5553666645137026,1.0933780911604685,1.094133936338178,
606,0.5593427534708427,1.0931973209147763,1.0939542020948896,
610,0.563317380553223,1.0930188825271143,1.0937767802197225,
614,0.5672905593984054,1.0928427082914454,1.093601603588353,
618,0.5712623034876383,1.0926687322814612,1.0934286067857397,
623,0.5762258258192797,1.0954865388311374,1.096264092972878,
627,0.5802026897943872,1.0951516387748554,1.095922493855653,
631,0.5841753302826177,1.0950272990857042,1.0957760654843602,
635,0.5881465560808993,1.0948245498612585,1.0955743273647192,
639,0.5921166828408904,1.0946179038229402,1.0953704940429314,
643,0.5960854715138769,1.0944185731203917,1.095172193534823,
647,0.6000528807934095,1.0942227220750573,1.094977212373827,
651,0.6040189488641426,1.094028735026624,1.094784332585974,
655,0.6079836891781056,1.0938371936748528,1.0945938802172492,
659,0.61194710643107,1.093648241459502,1.0944059548969383,
663,0.6159092109817748,1.0934616715575178,1.0942203979147205,
667,0.6198700144241633,1.0932773954794035,1.094037123113781,
671,0.6238295271928667,1.0930953837276376,1.0938560916395772,
675,0.6277877596879209,1.0929155749882464,1.093677244219745,
679,0.6317447225710435,1.0927379030439273,1.0935005173749508,
683,0.6357004264088847,1.0925623129117799,1.0933258556670546,
687,0.6396548816395657,1.0923887516989728,1.0931532061330087,
691,0.6436080986722926,1.0922171645621015,1.0929825148069539,
695,0.6475600878710948,1.0920475002926546,1.0928137310570503,
699,0.6515108595002826,1.09187970931662,1.0926468055545315,
703,0.6554604237353893,1.0917137437727202,1.09248169077134,
707,0.6594087906704954,1.0915495569256026,1.0923183404287848,
711,0.6633559703140068,1.0913871037657137,1.0921567099234424,
715,0.6673019725697039,1.0912263410114726,1.0919967562921271,
719,0.671246807244383,1.0910672266889507,1.0918384378788637,
723,0.6751904840455432,1.0909097201070075,1.091681714317238,
728,0.68011954051076,1.093619284859649,1.0944121054135953,
732,0.6840694688562581,1.0933086452486604,1.0940899125760002,
736,0.6880151286677032,1.0932097035076032,1.0939710883087597,
740,0.6919595773877808,1.093032754112012,1.0937948288455046,
744,0.6959032193040485,1.0928494999157254,1.0936141362107634,
748,0.6998457990441517,1.0926725774250503,1.0934381019260757,
752,0.703787254678642,1.0924987087980405,1.0932648822683304,
756,0.7077276240280042,1.092325901026807,1.0930929638805593,
760,0.7116669214339876,1.0921546760384875,1.0929226406910715,1.0159980351194033
764,0.7156051474395001,1.0919853245148943,1.0927541312647011,1.0154555165957058
768,0.7195423079775555,1.0918176843830338,1.0925873180623278,1.0148678951249874
772,0.7234784115093446,1.0916516614010225,1.092422117281721,1.0142833951339165
776,0.7274134653900568,1.0914872524282555,1.092258516129859,1.0136818030021504
780,0.7313474766526517,1.0913244308124783,1.092096487415761,1.013060985534382
784,0.7352804526768353,1.0911631530417198,1.091935990503467,1.01242215379378
788,0.739212400886288,1.0910033846713767,1.0917769910654633,1.0117669100755995
792,0.743143328602671,1.0908450956270712,1.0916194585869714,1.0110936264795298
796,0.7470732431394049,1.0906882535418072,1.0914633611710178,1.0104023774885165
800,0.7510021518078803,1.0905328261942917,1.0913086671138914,1.0096924508588114
804,0.7549300618840649,1.0903787833493586,1.0911553463476005,1.008963833437455
808,0.7588569805918711,1.0902260956942071,1.0910033696961834,1.0082161478980018
812,0.7627829151179514,1.0900747341651613,1.0908527083342527,1.0074491733096924
816,0.7667078726002682,1.0899246703596746,1.0907033341820767,1.0066621368647983
820,0.7706318601292766,1.0897758767759256,1.090555219923906,1.005855743565125
825,0.7755367205575525,1.0924133184089015,1.0932153898097685,0.9246145443263794
829,0.7794677172809218,1.0921168904227612,1.0929044639635266,1.0565550153423893
833,0.7833944148948034,1.0920316215643497,1.0928006829108161,1.0277255106599583
837,0.7873200365090304,1.0918692853808767,1.092638888594198,1.0170920380745128
841,0.7912450504492167,1.0916992024060685,1.0924712262948497,1.0177033228640746
845,0.7951691908586969,1.0915348106105245,1.0923076504129634,1.0179341680987055
849,0.7990923804128498,1.0913732786677734,1.0921466483252606,1.0166500015714592
853,0.8030146562897045,1.0912123778722564,1.091986515980905,1.0154463591269522
857,0.8069360339859154,1.0910525542936989,1.0918274924030216,1.0145138569583287
861,0.8108565114715545,1.0908941909664711,1.091669871624316,1.0135555839510937
865,0.8147760915469225,1.090737163139468,1.0915135691679856,1.012533432204807
869,0.8186947804951827,1.0905813688334893,1.091358498690905,1.0115061543884123
873,0.822612583641744,1.0904268143489138,1.0912046574730299,1.010487458641006
877,0.8265295057778488,1.0902734934789937,1.0910520370214976,1.0094418375108147
881,0.8304455520369957,1.0901213764587419,1.0909006102584133,1.0083792835616225
885,0.8343607277091644,1.0899704389556626,1.0907503534008167,1.0073029677484209
889,0.8382750380168316,1.0898206626814098,1.0906012476136984,1.0062119363806665
893,0.8421884881807588,1.08967202731941,1.0904532727793415,1.0051042916080923
897,0.8461010834668289,1.089524511444227,1.0903064079376843,1.003982114199733
901,0.8500128291338529,1.089378094972408,1.09016063316671,1.0028444334259072
905,0.8539237304258277,1.0892327586297903,1.090015929263909,1.0016910755698742
909,0.8578337925744248,1.0890884831142331,1.0898722771042526,1.0005218969583287
914,0.8627215307111992,1.091674296539961,1.0924822024610252,0.900309444549469
918,0.8666391078021752,1.0913907451071956,1.092182051618719,1.066357601829917
922,0.8705523728531149,1.0913099494725618,1.0920836347105958,1.0282305813833617
926,0.8744646541655441,1.091156020084143,1.0919301797765653,1.0144278311534995
930,0.8783764666038987,1.090993772216733,1.0917702761282706,1.015066115232263
934,0.8822875379231878,1.0908365609623885,1.0916138460225648,1.015333366488977
938,0.8861977790876259,1.0906820633719463,1.091459812213471,1.0136248043235014
942,0.890107226459612,1.0905279732614646,1.091306422008508,1.0119550174789391
946,0.8940158966671733,1.090374645850369,1.0911538389491253,1.0106527946806074
950,0.8979237860568077,1.0902225115989366,1.0910023932740085,1.0093426819491127
954,0.901830895169108,1.0900714802959635,1.0908520313159347,1.0079541327662185
958,0.9057372287347846,1.0899214462786968,1.090702666566393,1.0065624105287219
962,0.909642790713706,1.0897724173635228,1.0905542986700687,1.0051785177328452
966,0.9135475843599998,1.0896244000351256,1.0904069306176394,1.0037726972859122
970,0.9174516132507308,1.0894773746945643,1.0902605452739582,1.0023648195838422
974,0.9213548811957908,1.089331322746431,1.0901151249020358,1.000948638454903
978,0.9252573919703624,1.089186232804132,1.0899706575742991,0.9995238332809178
982,0.9291591493513928,1.089042092147964,1.0898271306031913,0.9980888350566302
986,0.9330601571762918,1.0888988861728444,1.0896845297961357,0.9966437806121531
990,0.936960419312462,1.0887566007292138,1.0895428411887267,0.995189199578491
994,0.9408599396285288,1.0886152236010351,1.0894020525945585,0.99373688226625
998,0.9447587220053204,1.0884747412478348,1.0892621506078397,0.9922636821535219
1003,0.9496325846842774,1.09102312486905,1.0918354809277948,0.8744811451492055
1007,0.9535392928070154,1.090744700344297,1.0915391350049857,1.0727485174854718
1011,0.9574416686415386,1.090670875679525,1.0914483643910378,1.025322768750676
1015,0.9613431314367652,1.0905236195141408,1.0913015358495115,1.0085499600768084
1019,0.9652442333883272,1.0903672556979636,1.091147453142865,1.0092769433890552
1023,0.9691446969338628,1.0902156612906992,1.0909966109068259,1.0096266362390685
1027,0.9730444238476552,1.0900667261856065,1.0908480895141863,1.0075512459238385
1031,0.9769434498915208,1.0899180091423653,1.0907000193284744,1.0054801558749233
1035,0.9808417927123864,1.0897698144181929,1.0905525251102965,1.003871867107409
1039,0.984739447499831,1.0896226189387985,1.090405976025714,1.0022775129120074
1043,0.9886364130631644,1.0894763557863212,1.0902603384655574,1.0005933039121115
1047,0.9925326929483034,1.0893309135296794,1.0901155226002055,0.9989081534733487
1051,0.9964282901047204,1.089186300886461,1.0899715298050205,0.9972435850037606
1055,1.0003232066448062,1.0890425337693523,1.0898283716937287,0.9955764776267187
1059,1.004217444967923,1.08889959871564,1.0896860369608479,0.9939026203470996
1063,1.0081110077660438,1.0887574814985008,1.0895445124815153,0.9922272975167754
1067,1.0120038977230987,1.0886161754012735,1.089403791038338,0.9905508022648936
1071,1.0158961175258905,1.0884756730197118,1.0892638651408832,0.9888712865404988
1075,1.019787669932746,1.0883359646210662,1.0891247254206502,0.9871886873570084
1079,1.023678557751492,1.088197040870678,1.0889863627326892,0.9855042463672796
1083,1.0275687838127,1.0880588932278228,1.0888487685381543,0.9838161458795724
1088,1.0324321179339293,1.0905782710256018,1.0913937743409674,0.8520525924326217
1092,1.0363305688013622,1.0903054865046156,1.0911020131967673,1.0764773418767686
1096,1.040224676507005,1.0902346975429036,1.0910147656598235,1.0212684828329732
1100,1.0441179236817877,1.0900918647277928,1.0908723366253799,1.002060804661839
1104,1.0480108912709756,1.089939541936495,1.0907222556947038,1.0028597067774103
1108,1.0519032981483891,1.0897916765039701,1.0905751260991734,1.0033305275623947
1112,1.055795038795354,1.089646410215822,1.0904302412482416,1.00099961953983
1116,1.0596861483405702,1.0895012464475016,1.0902856896652453,0.9986332195404203
1120,1.0635766453198454,1.0893564350556826,1.0901415510175414,0.9968094272102003
1124,1.0674665241259973,1.0892124792764846,1.089998215150731,0.995022396730827
1128,1.0713557822356403,1.089069333397129,1.0898556670054627,0.9931369170495747
1132,1.0752444222823967,1.0889268831596033,1.0897138157416442,0.9912533348794573
1136,1.0791324464696606,1.0887851364830672,1.0895726626848916,0.9893991922506201
1140,1.08301985605452,1.0886441156557,1.089432225220589,0.9875503415815908
1144,1.086906652560744,1.088503812123887,1.0892924966897637,0.9856883027561417
1148,1.0907928378309744,1.088364215393237,1.0891534678971804,0.9838425610468797
1152,1.094678413728274,1.08822532157203,1.089015134492473,0.9820023551973713
1156,1.0985633821194136,1.0880871270786583,1.088877492724109,0.9801656037306669
1160,1.102447744948962,1.0879496257537307,1.0887405367546625,0.9783319723103941
1164,1.1063315042252788,1.0878128114786412,1.088604260663279,0.9765020570891113
1168,1.1102146619862197,1.0876766788771521,1.0884686590956039,0.9746758684449862
1173,1.115069295148321,1.0901742633733897,1.0909922860414167,0.8316480403978579
1177,1.1189609269923813,1.0899030636413414,1.090701432572914,1.0774284790563424
1181,1.1228482001315694,1.0898368582677833,1.0906191583464762,1.0155995816203285
1185,1.1267346539931018,1.0896976978847452,1.090480381934718,0.9944360985207393
1189,1.1306208930050698,1.0895484885167164,1.0903333791374745,0.9953482048997522
1193,1.1345066328712612,1.0894036349500567,1.090189246294497,0.9959599818769719
1197,1.1383917622710695,1.0892613763584955,1.0900473429572672,0.9934594425937509
1201,1.1422763159128355,1.0891191149592985,1.0899056650941097,0.9908872750101143
1205,1.1461603130825422,1.0889770691773673,1.0897642685028237,0.9889237549071782
1209,1.1500437475734306,1.088835772215658,1.0896235690790113,0.987017399129095
1213,1.1539266158209354,1.0886951927795439,1.0894835639938296,0.9850187299261267
1217,1.1578089197543395,1.0885552129801752,1.0893441600535363,0.9830106494448039
1221,1.1616906609983355,1.0884158395518486,1.0892053580502106,0.9810403776800781
1225,1.16557184015725,1.0882770997209883,1.0890671798751825,0.9790820641582241
1229,1.1694524580631984,1.088138989207058,1.088929622942942,0.9771272796681043
1233,1.1733325159080443,1.0880014988178979,1.0887926794508107,0.975182124761094
1237,1.177212014918691,1.0878646273143897,1.0886563477641704,0.9732479476681053
1241,1.1810909563247396,1.0877283739084656,1.0885206268673755,0.9713224856846642
1245,1.1849693414371265,1.087592735062683,1.08838551351076,0.9694051546225251
1249,1.1888471716405418,1.087457707018264,1.0882510041380409,0.9674965055408116
1254,1.1936952463266273,1.089936903035558,1.0907567027517227,0.8165093004682711
