row,case_name,coefficient,diagnostic_status,gate_role,hull,speed_case,fn_l,speed_mps,omega_e_sqrt_l_over_g,omega_rad_s,reference_value,normalization_scale,station_local_index,active_station_index,solve_order_rank,x_m,x_from_bow_m,trapezoid_weight_m,selected_mode,selected_generalized_row,lever_arm_m,complex_force_density_real,complex_force_density_imag,station_weighted_force_real,station_weighted_force_imag,station_weighted_normalized_contribution,cumulative_body_integral_value,end_term_value,cumulative_with_end_term_value,body_potential_norm,body_potential_max_abs,control_potential_norm,control_potential_max_abs,control_normal_derivative_norm,control_normal_derivative_max_abs,body_potential_x_gradient_norm,pressure_norm,pressure_max_abs,inner_free_surface_normal_derivative_norm,inner_free_surface_normal_derivative_max_abs,outer_history_rhs_norm_before_solve,outer_history_rhs_max_abs_before_solve,free_surface_update_kind,free_surface_potential_norm_before_solve,free_surface_elevation_norm_before_solve,free_surface_potential_norm_after_update,free_surface_elevation_norm_after_update,free_surface_potential_growth_ratio,free_surface_elevation_growth_ratio,station_condition_number,station_residual,solver_status,station_count,body_panels_per_section,free_surface_inner_panels,free_surface_outer_panels,control_surface_radius_beams,history_steps,history_quadrature_count,history_k_max,include_end_term,end_station,end_term_scale,time_step_scale,free_surface_velocity_scale,history_rhs_scale,pressure_gradient_scale,use_free_surface_marching,a1_recommended_control_radius_beams,a1_min_inner_free_surface_panels,a1_min_outer_or_control_panels,a1_min_station_count_for_fn,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_grid_recommendation_status,a1_grid_recommendation_note
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,10,11,28,0.825,2.175,0.07499999999999996,heave,pitch_moment,0.675,6750.816443570793,-5983.613259095727,506.3112332678092,-448.77099443217924,0.16144270587118037,4.923186090769188,0.0,4.923186090769188,31.775008856579635,11.868991123745662,0.4761967160990768,0.18121337129682677,0.6098344963598372,0.2553700482344562,55.047721820258126,169870.99661898476,73419.92281862017,17.09637518117287,10.776186191118988,0.03981140043967403,0.02126641986557635,advance_eq19_20,14.206756067579926,3.872547731548616,15.680462884510309,4.428036577881965,1.1037328162685505,1.1434427371438005,32.13647366103808,3.8840279287972337e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,11,12,27,0.8999999999999999,2.1,0.07500000000000001,heave,pitch_moment,0.6000000000000001,5672.542706599293,-4859.2277573906895,425.440702994947,-364.4420818043018,0.1356562797075281,5.071735583558542,0.0,5.071735583558542,28.23408025542523,10.633411610227085,0.41125578512676914,0.1583593760458988,0.5049068044838303,0.18798592076397697,44.638846670231416,144241.2518327185,55678.11510456094,12.97356744814856,8.177871404703742,0.03122934157250809,0.016543490606339785,advance_eq19_20,12.912208200869813,3.457864319950378,14.206756067579926,3.872547731548616,1.100257666742309,1.1199247203557683,32.28214754995089,5.514041231128274e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,12,13,26,0.975,2.025,0.07500000000000007,heave,pitch_moment,0.525,4666.007086635583,-3903.634621288836,349.95053149766903,-292.772596596663,0.11158543799512703,5.195356442409871,0.0,5.195356442409871,25.247790048585887,9.534501875695865,0.35058260364755206,0.13674133141705178,0.4144923550073785,0.14507911981545255,37.648583980880055,125565.8853534512,46857.209714441575,10.279637816256136,6.468320468006411,0.02402956978088274,0.012609491789316092,advance_eq19_20,11.752121584923016,3.134869131496979,12.912208200869813,3.457864319950378,1.0987129521732562,1.1030330692940795,32.43270181242455,2.8736136158210073e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,13,14,25,1.05,1.95,0.07500000000000001,heave,pitch_moment,0.44999999999999996,3739.363737136134,-3080.281069629811,280.4522802852101,-231.02108022223587,0.08942518360645996,5.295861753210664,0.0,5.295861753210664,22.66887964986467,8.557980351540618,0.29480072396285784,0.11659340606228911,0.33745809046953573,0.11778611156559284,32.57709476609204,110940.88958253464,41899.235086323715,8.454258218845823,5.305574425875085,0.018123634752446438,0.009409288823284423,advance_eq19_20,10.69740328667091,2.8737186446520178,11.752121584923016,3.134869131496979,1.0985957311309649,1.0908754541196863,32.58148336772583,3.1173724123907617e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,14,15,24,1.125,1.875,0.07499999999999996,heave,pitch_moment,0.375,2897.515339269601,-2369.318750815901,217.31365044521996,-177.69890631119245,0.06929276193258567,5.375220725980186,0.0,5.375220725980186,20.402751975035596,7.7082405802429275,0.24425203293584133,0.09805554708213025,0.27237613296289526,0.09563556867906255,28.71456425978532,98975.86673766046,37544.04786035972,7.151676712446378,4.476585225462249,0.013398667098776499,0.006874273191263637,advance_eq19_20,9.728470442287536,2.656341305124191,10.69740328667091,2.8737186446520178,1.0995976551639233,1.0818333619661362,32.72176387680755,5.971760671225805e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,15,16,23,1.2,1.8,0.07499999999999996,heave,pitch_moment,0.30000000000000004,2143.0027086671957,-1753.996382194455,160.7252031500396,-131.54972866458405,0.05124893542409836,5.435491574658529,0.0,5.435491574658529,18.38366552939733,6.986574663698858,0.19915705772154374,0.08124143060849726,0.2177651123537359,0.0780818965775952,25.673093817371026,88895.00020401606,33727.89651759273,6.153144777958872,3.8485874270751625,0.009723979727829313,0.004926257205443363,advance_eq19_20,8.831561983270769,2.4717407695419134,9.728470442287536,2.656341305124191,1.1015571719607178,1.074684423972377,32.84699525730239,4.345319172460508e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,16,17,22,1.275,1.725,0.07499999999999996,heave,pitch_moment,0.2250000000000001,1476.764408373696,-1219.8461758742133,110.75733062802713,-91.48846319056594,0.03531614938947972,5.478774117065317,0.0,5.478774117065317,16.56406218557659,6.3240856739110995,0.15963499144888957,0.06624338225675257,0.1722263872185825,0.06311169974616021,23.213742395333977,80213.11955782265,30375.741317878288,5.322630299448764,3.34141081472805,0.006958049443150877,0.0034816106075179383,advance_eq19_20,7.996507270669069,2.31289878809054,8.831561983270769,2.4717407695419134,1.1044274311691873,1.0686765812102432,32.951213326954694,4.709547570099249e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,17,18,21,1.3499999999999999,1.6500000000000001,0.07500000000000007,heave,pitch_moment,0.15000000000000013,898.5439818464345,-755.059626235194,67.39079863848265,-56.629471967639596,0.021488270787114336,5.507176327153614,0.0,5.507176327153614,14.908914329057225,5.7129091636116165,0.1256959657650996,0.05312374381125527,0.1345351041866635,0.05191030833915348,21.17590597260863,72602.76922585136,27442.465721418772,4.592136775354142,2.912064354204907,0.004955639018673262,0.0024553952871005664,advance_eq19_20,7.215400577512068,2.174698710972319,7.996507270669069,2.31289878809054,1.1082554855778128,1.0635490683932172,33.02942226452551,3.3731079968975363e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,18,19,20,1.425,1.575,0.07500000000000007,heave,pitch_moment,0.07499999999999996,407.05341267491434,-350.59694337721965,30.529005950618604,-26.2947707532915,0.009734497290164302,5.522787711192254,0.0,5.522787711192254,13.392313542520798,5.146623364995479,0.09723201295848242,0.041905295853139735,0.1036843163249263,0.042433689641628955,19.44550612908835,65832.37347280479,25027.79222850336,3.9577999711378165,2.544748015676677,0.003574675183825372,0.001765221606698421,advance_eq19_20,6.48185705435796,2.0526896413702183,7.215400577512068,2.174698710972319,1.1131687288075758,1.0594386346299565,33.07788373889601,3.403842123288697e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,19,20,19,1.5,1.5,0.07499999999999996,heave,pitch_moment,0.0,0.0,0.0,0.0,0.0,0.0,5.527654959837335,0.0,5.527654959837335,11.995157177556822,4.620050435460336,0.07401520572152971,0.032565031697793276,0.07888469580246282,0.03427951870618795,17.939534610805385,59734.36168982499,22820.8868723957,3.4684062991765647,2.2424659568821994,0.0026824021187260784,0.0013345862122619468,advance_eq19_20,5.790644664436605,1.942578655626463,6.48185705435796,2.0526896413702183,1.1193670877728785,1.0566828969446518,33.09429615638105,3.6946909096915017e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,20,21,18,1.575,1.425,0.07499999999999996,heave,pitch_moment,-0.07499999999999996,-325.94243515628006,301.0097549137223,-24.44568263672099,22.575731618529158,-0.007794765141331276,5.523757577266669,0.0,5.523757577266669,10.70341635264015,4.1291051637863285,0.055705609238068235,0.025032709848901498,0.0595283740392029,0.027449008354932934,16.59777229920023,54186.92939705711,20792.298313073363,3.1872053436376424,2.0186887490808423,0.002159913236569385,0.0010954373710027124,advance_eq19_20,5.137557101820181,1.8402108020528576,5.790644664436605,1.942578655626463,1.1271202537846328,1.0556283298953621,33.07788373889618,3.960815874611768e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,21,22,17,1.65,1.35,0.07499999999999996,heave,pitch_moment,-0.1499999999999999,-575.1603043096861,555.0491915897542,-43.13702282322643,41.62868936923154,-0.013754697170870203,5.512982846110568,0.0,5.512982846110568,9.50677640878791,3.6706897652710184,0.041867417185681266,0.01919361664270605,0.04511881122829355,0.021910312550949967,15.377221510591397,49101.76478839982,18916.395863680238,3.1273406841886904,1.8890443729572455,0.0019041091659835272,0.0009897388974543333,advance_eq19_20,4.519439712446546,1.741702051532939,5.137557101820181,1.8402108020528576,1.1367685882989738,1.056558899056941,33.02942226452551,3.851598071941525e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,22,23,16,1.7249999999999999,1.2750000000000001,0.07499999999999996,heave,pitch_moment,-0.22499999999999987,-753.0933923935357,763.5806062916844,-56.48200442951514,57.268545471876294,-0.018009886072003673,5.497100554489132,0.0,5.497100554489132,8.3975992482264,3.242617979216527,0.03198888357401336,0.014893642931025058,0.03515319027332429,0.017596731337840846,14.247125335313772,44413.98332615378,17170.40664598226,3.2237213653303134,1.8638941465492318,0.0018276633560741127,0.0009699284661944048,advance_eq19_20,3.9343057043795198,1.6434780922213756,4.519439712446546,1.741702051532939,1.1487261163807576,1.0597659073013872,32.951213326954694,2.4886551211033797e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,23,24,15,1.7999999999999998,1.2000000000000002,0.07500000000000007,heave,pitch_moment,-0.2999999999999998,-866.1893431155012,927.2992083983015,-64.96420073366265,69.54744062987268,-0.020714524312466676,5.477738349296897,0.0,5.477738349296897,7.370211150064749,2.8435474914780734,0.02550131002238014,0.011944608088187893,0.028962927574182794,0.014406137507318761,13.18413082613985,40073.08769704261,15533.876591399621,3.385596496510445,1.9429131033329012,0.0018586924952293943,0.000998367461307436,advance_eq19_20,3.381481913711547,1.5421963482187238,3.9343057043795198,1.6434780922213756,1.1634856565183247,1.0656737023918095,32.84699525730239,4.675566168763414e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,24,25,14,1.875,1.125,0.07500000000000007,heave,pitch_moment,-0.375,-921.8312247690917,1046.3717625541522,-69.13734185768195,78.47788219156148,-0.022045174613657233,5.456358499833835,0.0,5.456358499833835,6.420503236397867,2.472901481604447,0.021793186794817853,0.010128777899084248,0.02564058627916647,0.012200881157730957,12.168191953985707,36035.431489866176,13988.524193460365,3.557918933017839,2.112534204402189,0.0019399403549772252,0.0010460668485561622,advance_eq19_20,2.861711044956359,1.4347150340334789,3.381481913711547,1.5421963482187238,1.1816294030353838,1.0749147472742917,32.72176387680755,2.2144586338258735e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,25,26,13,1.95,1.05,0.07499999999999996,heave,pitch_moment,-0.44999999999999996,-928.2494775400327,1120.591840827053,-69.61871081550241,84.04438806202891,-0.02219866421050333,5.4342365804217545,0.0,5.4342365804217545,5.545789446873753,2.1433331613075315,0.02021729349830197,0.009203074619250877,0.02421999798725015,0.010808740926222362,11.17987753020063,32258.991916697214,12518.370433916338,3.733061604157283,2.346513636141409,0.002026579263034201,0.0010910387959593973,advance_eq19_20,2.3771298072524445,1.318286659258027,2.861711044956359,1.4347150340334789,1.2038513993747813,1.088317949633945,32.581483367725816,2.972834769592721e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,26,27,12,2.025,0.9750000000000001,0.07500000000000007,heave,pitch_moment,-0.5249999999999999,-894.415114059428,1149.5499740077673,-67.08113355445715,86.21624805058262,-0.021389530791250055,5.412442482920877,0.0,5.412442482920877,4.744840975306837,1.8477324627150635,0.020096131925471848,0.008904586713268136,0.023931759766734995,0.010026415466329324,10.19899145681245,28700.286279769232,11109.85156559366,3.9259341059653226,2.6091703666798853,0.0020832183371795633,0.0011165429728507209,advance_eq19_20,1.9310571679471238,1.1910078258652879,2.3771298072524445,1.318286659258027,1.2309991887912535,1.1068664962803823,32.43270181242455,5.352610276028732e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,27,28,11,2.1,0.8999999999999999,0.07499999999999996,heave,pitch_moment,-0.6000000000000001,-829.8971935195772,1132.8238177530725,-62.24228951396825,84.96178633148038,-0.019846614055740938,5.3918244104973825,0.0,5.3918244104973825,4.01803331759172,1.5818953444054562,0.020737782150361865,0.008958854716782896,0.024216589840976407,0.009626858363343262,9.203364197163802,25311.633842667987,9751.2550030844,4.140241515243267,2.860258307765515,0.002081034674076049,0.0011093809433433154,advance_eq19_20,1.5275675054455338,1.0523845436955483,1.9310571679471238,1.1910078258652879,1.2641386786922437,1.1317230312818456,32.28214754995099,4.341073474252156e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
14,st41_bp8_fs12_cp10_r3p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_pg1p0,A53,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,2.0,3.616010693199528,0.15,239.85000000000002,28,29,10,2.175,0.8250000000000002,0.07499999999999996,heave,pitch_moment,-0.6749999999999998,-744.6752738995374,1069.9289537192267,-55.85064554246527,80.24467152894195,-0.01780857059566457,5.372996818171679,0.0,5.372996818171679,3.3676224901258514,1.3470275422076317,0.021462527898076015,0.009090664828411582,0.024567157931563378,0.009370181169172067,8.165501012584116,22034.925718347837,8430.015568769635,4.348583364241899,3.06002634156931,0.001993681874295081,0.0010574307224562765,advance_eq19_20,1.1708766334270628,0.903804524030072,1.5275675054455338,1.0523845436955483,1.3046357420033783,1.1643939764795121,32.136473661038124,3.3992234807019786e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
